strSD			strLD			strED			strHS			strLTD
Normal
2005/08/24 14.58.59	2005/08/24 14.58.59	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.58.59	ST
2005/08/24 14.58.59	2005/08/24 14.58.59	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.58.59	AF 0/-25 day(s)
2005/08/24 15.00.00	2005/08/24 15.00.00	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.00.00	ST
2005/08/24 15.00.00	2005/08/24 15.00.00	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.00.00	AF 0/-25 day(s)
2005/08/24 15.00.00	2005/08/24 15.00.00	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.00.00	ST
2005/08/24 15.00.00	2005/08/24 15.00.00	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.00.00	B4
2005/08/24 15.00.00	2005/08/24 15.02.24	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.24	AF 0/-25 day(s)
2005/08/24 15.00.00	2005/08/24 15.02.24	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.24	ST
2005/08/24 15.00.00	2005/08/24 15.02.24	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.24	B4
2005/08/24 15.00.00	2005/08/24 15.02.44	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.44	AF 0/-25 day(s)
2005/08/24 15.00.00	2005/08/24 15.02.44	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.44	ST
2005/08/24 15.00.00	2005/08/24 15.02.44	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.44	B4
2005/08/24 15.00.00	2005/08/24 15.02.49	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.49	AF 0/-25 day(s)
2005/08/24 15.00.00	2005/08/24 15.02.49	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.49	ST
2005/08/24 15.00.00	2005/08/24 15.02.49	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.02.49	B4
2005/08/24 15.00.00	2005/08/24 15.03.08	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.03.08	AF 0/-25 day(s)
2005/08/24 15.00.00	2005/08/24 15.03.08	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.03.08	ST
2005/08/24 15.00.00	2005/08/24 15.03.08	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 15.03.08	B4
2005/08/24 15.00.00	2005/08/26 15.03.19	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/26 15.03.19	AF 2/-25 day(s)
2005/08/24 15.00.00	2005/08/26 15.03.19	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/26 15.03.19	ST
2005/08/24 15.00.00	2005/08/26 15.03.19	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/26 15.03.19	B4
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/26 15.03.37	AF 2/-25 day(s)
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/26 15.03.37	ST
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/26 15.03.37	B4
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	12/8/1999	2005/08/24 15.03.47	AF 0/-24 day(s)
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	1999/12/08 00.00.00	2005/08/24 15.03.47	ST
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	1999/12/08 00.00.00	2005/08/24 15.03.47	B4
2005/08/24 15.00.00	2005/08/26 15.03.37	2005/08/24 13.22.47	12/9/1999	2005/08/24 15.04.11	AF 0/-23 day(s)
2005/08/24 15:00:00	2005/08/26 15:03:37	2005/08/24 13:22:47	1999/12/09 00:00:00	2005/08/24 15:04:11	ST
2005/08/24 15:00:00	2005/08/31 10:04:16	2005/08/31 06:35:30	10/12/1999	2005/08/31 10:04:16	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:04:16	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:04:16	ST
2005/08/24 15:00:00	2005/08/31 10:04:16	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:04:16	B4
2005/08/24 15:00:00	2005/08/31 10:05:30	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:05:30	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:05:30	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:05:30	ST
2005/08/24 15:00:00	2005/08/31 10:05:30	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:05:30	B4
2005/08/24 15:00:00	2005/08/31 10:06:39	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:06:39	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:06:39	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:06:39	ST
2005/08/24 15:00:00	2005/08/31 10:06:39	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:06:39	B4
2005/08/24 15:00:00	2005/08/31 10:07:08	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:07:08	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:07:08	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:07:08	ST
2005/08/24 15:00:00	2005/08/31 10:07:08	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:07:08	B4
2005/08/24 15:00:00	2005/08/31 10:08:27	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:08:27	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:08:27	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:08:27	ST
2005/08/24 15:00:00	2005/08/31 10:08:27	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:08:27	B4
2005/08/24 15:00:00	2005/08/31 10:31:26	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:31:26	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:31:26	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:31:26	ST
2005/08/24 15:00:00	2005/08/31 10:31:26	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:31:26	B4
2005/08/24 15:00:00	2005/08/31 10:32:58	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:32:58	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 10:32:58	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:32:58	ST
2005/08/24 15:00:00	2005/08/31 10:32:58	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 10:32:58	B4
2005/08/24 15:00:00	2005/08/31 11:32:07	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:32:07	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 11:32:07	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:32:07	ST
2005/08/24 15:00:00	2005/08/31 11:32:07	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:32:07	B4
2005/08/24 15:00:00	2005/08/31 11:32:49	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:32:49	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 11:32:49	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:32:49	ST
2005/08/24 15:00:00	2005/08/31 11:32:49	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:32:49	B4
2005/08/24 15:00:00	2005/08/31 11:33:15	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:33:15	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 11:33:15	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:33:15	ST
2005/08/24 15:00:00	2005/08/31 11:33:15	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:33:15	B4
2005/08/24 15:00:00	2005/08/31 11:45:28	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:45:28	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 11:45:28	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:45:28	ST
2005/08/24 15:00:00	2005/08/31 11:45:28	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 11:45:28	B4
2005/08/24 15:00:00	2005/08/31 13:46:37	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 13:46:37	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 13:46:37	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 13:46:37	ST
2005/08/24 15:00:00	2005/08/31 13:46:37	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 13:46:37	B4
2005/08/24 15:00:00	2005/08/31 13:53:55	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 13:53:55	AF 6/-22 day(s)
2005/08/24 15:00:00	2005/08/31 13:53:55	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 13:53:55	ST
2005/08/24 15:00:00	2005/08/31 13:53:55	2005/08/31 06:35:30	1999/12/10 00:00:00	2005/08/31 13:53:55	B4
2005/08/24 15:00:00	2005/09/01 08:43:18	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:43:18	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:43:18	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:43:18	ST
2005/08/24 15:00:00	2005/09/01 08:43:18	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:43:18	B4
2005/08/24 15:00:00	2005/09/01 08:45:18	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:45:18	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:45:18	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:45:18	ST
2005/08/24 15:00:00	2005/09/01 08:45:18	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:45:18	B4
2005/08/24 15:00:00	2005/09/01 08:46:15	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:46:15	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:46:15	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:46:15	ST
